Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1171847141567584,4 to 10 Years,B.Com,$55K-$88K,Brussels,Belgium,50.5039,4.4699,Contract,64020,2022-04-17,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Farmers Insurance Exchange,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Woodland Hills"",""State"":""California"",""Zip"":""91367"",""Website"":""www.farmers.com"",""Ticker"":"""",""CEO"":""Raul Vargas""}"
403861403469903,2 to 10 Years,MCA,$60K-$104K,Berlin,Germany,51.1657,10.4515,Part-Time,75839,2022-10-09,Data Engineer,ETL Developer,SimplyHired,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",Iluka Resources,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""Perth"",""State"":""WA"",""Zip"":""6000"",""Website"":""https://www.iluka.com/"",""Ticker"":""ILU"",""CEO"":""Tom O'Leary""}"
2129650212091933,2 to 10 Years,BCA,$61K-$92K,Amsterdam,Netherlands,52.1326,5.2913,Full-Time,107532,2023-07-15,Marketing Analyst,Data Analyst,Snagajob,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Bunzl,"{""Sector"":""Business Services"",""Industry"":""Distribution/Wholesale"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bunzl.com"",""Ticker"":""BNZL.L"",""CEO"":""Frank van Zanten""}"
1219571688621508,2 to 10 Years,BBA,$61K-$121K,Brussels,Belgium,50.5039,4.4699,Full-Time,61319,2023-03-21,Data Analyst,Data Quality Analyst,Stack Overflow Jobs,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,Chipotle Mexican Grill,"{""Sector"":""Restaurants"",""Industry"":""Food Services"",""City"":""Newport Beach"",""State"":""California"",""Zip"":""92660"",""Website"":""www.chipotle.com"",""Ticker"":""CMG"",""CEO"":""Brian R. Niccol""}"
1713638080397531,1 to 9 Years,PhD,$59K-$129K,Lisbon,Portugal,39.3999,-8.2245,Part-Time,71434,2023-09-01,Research Analyst,Data Analyst Researcher,Glassdoor,A Data Analyst Researcher conducts research and analysis using data to support academic or scientific inquiries. They contribute to research projects and publish findings.,"{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis techniques Research methodologies Data collection and interpretation Statistical analysis software (e.g., R, Python) Data visualization tools (e.g., Tableau, Power BI) Research report writing Critical thinking Problem-solving Communication skills Attention to detail","Focus on data analysis, data mining, and statistical analysis to extract insights from large datasets. Develop data models and visualizations. Collaborate with data scientists and analysts.",CRRC Corporation,"{""Sector"":""Transportation and Rail"",""Industry"":""Manufacturing & Transportation"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.crrcgc.cc/"",""Ticker"":""1766.HK"",""CEO"":""Luo Renjian""}"
419373173651707,0 to 10 Years,BA,$59K-$113K,Brussels,Belgium,50.5039,4.4699,Part-Time,95289,2021-10-26,Marketing Analyst,Data Analyst,LinkedIn,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Intercontinental Exchange,"{""Sector"":""Financial Services"",""Industry"":""Securities"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30328"",""Website"":""www.ice.com"",""Ticker"":""ICE"",""CEO"":""Jeffrey C. Sprecher""}"
237380715981424,4 to 9 Years,MBA,$63K-$105K,Rome,Italy,41.8719,12.5674,Intern,79727,2021-12-14,Marketing Analyst,Data Analyst,SimplyHired,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Ovintiv,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Denver"",""State"":""Colorado"",""Zip"":""80202"",""Website"":""www.ovintiv.com"",""Ticker"":""OVV"",""CEO"":""Brendan M. Mccracken""}"
983470794106575,3 to 11 Years,BA,$65K-$95K,Berlin,Germany,51.1657,10.4515,Temporary,132506,2022-12-20,Data Analyst,Business Intelligence Analyst,Glassdoor,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Tencent Music Entertainment Group,"{""Sector"":""Entertainment"",""Industry"":""Technology & Entertainment"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.tencentmusic.com/"",""Ticker"":""TME"",""CEO"":""Cussion Pang""}"
11758054850945,1 to 14 Years,M.Tech,$58K-$130K,Berlin,Germany,51.1657,10.4515,Part-Time,115756,2022-10-22,Data Analyst,Data Quality Analyst,FlexJobs,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,Metro AG,"{""Sector"":""Retail"",""Industry"":""Retail"",""City"":""D sseldorf"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.metroag.de"",""Ticker"":""B4B"",""CEO"":""Steffen Greubel""}"
1933923710377513,1 to 15 Years,M.Tech,$55K-$98K,Brussels,Belgium,50.5039,4.4699,Temporary,62460,2022-10-17,Product Manager,Technical Product Manager,Stack Overflow Jobs,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",JPMorgan Chase,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""New York"",""State"":""New York"",""Zip"":""10179"",""Website"":""www.jpmorganchase.com"",""Ticker"":""JPM"",""CEO"":""Jamie Dimon""}"
2417336210233613,2 to 14 Years,M.Tech,$64K-$84K,Brussels,Belgium,50.5039,4.4699,Temporary,31393,2022-12-15,Marketing Analyst,Data Analyst,Internships.com,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,KeyCorp,"{""Sector"":""Financial Services"",""Industry"":""Commercial Banks"",""City"":""Cleveland"",""State"":""Ohio"",""Zip"":""44114"",""Website"":""www.key.com"",""Ticker"":""KEY"",""CEO"":""Christopher M. Gorman""}"
